segment,type,sub_type,category,sub_category,details,transaction_description,country_used
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة ازدهار الرIzdihar Al Riya CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة اصول الغذا,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة اصول الغذاOsool Food Beve CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة الإتصال الCONTACT OPTIMUM CITY:JEDH682016JED RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة الإتصال الCONTACT OPTIMUM CITY:JEDH682016JED RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة الإتصال الCONTACT OPTIMUM CITY:JEDH682016JED RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Business,Expenses,Direct,Company,LZ#6022,Materials,شركة الحسن غازي ابراهيم شاكر,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة الريم الذهALREEM ALSAHABI CITY:JEDH682016JED RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Clothing,,,شركة الفا الغربAlpha Al Gharb CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 البنك الأهلي التجاري,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة اللحظات الSEVEN MOMENTS C CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 USCB,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة اللحظات الSEVEN MOMENTS C CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 USCB,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة اللحظات الSEVEN MOMENTS C CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 USCB,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة اللفائف الWraps Arabia Co CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة المحتوى الSpecialized Con CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة المحتوى الSpecialized Con CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة المحتوى الSpecialized Con CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة المحتوى الSpecialized Con CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة المحتوى الSpecialized Con CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة المحتوى الSpecialized Con CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 USCB,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة المحتوى الSpecialized Con CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 USCB,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة المحتوى الSpecialized Con CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 USCB,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة المحتوى الSpecialized Con CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 USCB,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة الموارد للAl Mawarid Food CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة النحلات,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة النحلات,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة النحلات الTHREE BEES CO CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Body Care & Medicine,Medicine,Pharmacy,شركة النهدي الطAl Nahdi Medica CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة الوجبات الWONDERFUL MEALS CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة اني وداني AANI AND DANI T CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 صراف  الي دولي,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة اني وداني AANI AND DANI T CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 صراف  الي دولي,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة اني وداني AANI AND DANI T CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 صراف  الي دولي,Saudi Arabia
Personal,Expenses,Direct,Clothing,,,شركة أزاديا المAZADEA COMPANY CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة أوفر جار اOver Jar Compan CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Coffee Shop,,شركة أوفر جار اOver Jar Compan CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Body Care & Medicine,Medicine,Pharmacy,شركة آدم الطبيةADAM PHARMACY CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Transportation,Petrol,Ford,شركة بترول الريAlkhalij Statio CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Transportation,Petrol,Ford,شركة بترولي    PETROLE CO CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Business,Expenses,Direct,Side Hustle,Wood And Resin,Materials,شركة بدور البناBEADOUR AL BINA CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 البنك الأهلي التجاري,Saudi Arabia
Business,Expenses,Direct,Side Hustle,Wood And Resin,Materials,شركة بدور البناBEADOUR AL BINA CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 البنك الأهلي التجاري,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة بساتين القQassim Foodstuf CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة بوابة الغذFood Gate Co CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 بنك الرياض,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة بيت الشاورshawerma house CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 SCBB,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة بيت الشوايSHAWAYA HOUSE C CITY:JEDH682016JED RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 بنك الجزيرة,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة بيت الشوايSHAWAYA HOUSE C CITY:JEDH682016JED RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 بنك الجزيرة,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة بيت الشوايSHAWAYA HOUSE C CITY:JEDH682016JED RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 بنك الجزيرة,Saudi Arabia
Business,Expenses,Direct,Side Hustle,Wood And Resin,Materials,شركة تطوير وانجDevelopment & I CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Business,Expenses,Direct,Side Hustle,Wood And Resin,Materials,شركة تطوير وانجDevelopment & I CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Transportation,Petrol,Ford,شركة خدمات النفNAFT Services C CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Housing,Home Stuff,,شركة خمسة التوفFIVE SAVING Co. CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Business,Expenses,Direct,Side Hustle,Wood And Resin,Materials,شركة دار الهيامDARALHEAYAM CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة دفعات النقCompany Dafaat CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة دفعات النقCompany Dafaat CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة دفعات النقCompany Dafaat CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة دلتا للمختDELTA CO CITY:JEDH682016JED RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00 بنك الرياض,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة دونة لتقديDOUNA FOR MEALS CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة رائد الأغذRaed Foods Comp CITY:0000682016SAM DAMMAM MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة سرايا المجSaraya Al Majd CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة سرايا المجSaraya Al Majd CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة شاورمر    Shawarmer food CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Housing,Gift,,شركة شرفة الزهوFLOWER TERRACE CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة شموخ الفاخShumookh Al Fak CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Clothing,,,شركة علامات راقUPSCAE BRANDS ,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة عين الغيث AIN ALGHAITH TR CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Transportation,Car Accessories,Ford,شركة فاهم للسياCOMPANY CAR CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة كاليفورنياCalifornia Burg CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة كوكب عددناKwkb Addna Lltj CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Groceries,,,شركة كيان الفا KAYAN ALPHA CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة لا تقلق لتNEVERMIND COMPA CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة لا تقلق لتNEVERMIND COMPA CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة لا تقلق لتNEVERMIND COMPA CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة لا تقلق لتNEVERMIND COMPA CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة لا تقلق لتNEVERMIND COMPA CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة لا تقلق لتNEVERMIND COMPA CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة لا تقلق لتNEVERMIND COMPA CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Housing,Gift,New Born Gold,شركة لازوردي للLAZURDE COMPANY CITY:JEDH682016JED RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Transportation,Petrol,Ford,شركة لتر       Liter Co CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة ماما نورة,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة ماما نورة MAMA NOURA COMP CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة ماما نورة MAMA NOURA COMP CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
Personal,Expenses,Direct,Fun & Vacation,Food,,شركة ماما نورة MAMA NOURA COMP CITY:0000682016SAM RIYADH MADA ***9149 VAT CHRG:     0.00 Charges:              0.00,Saudi Arabia
